date,rate
2016-08-17,1.285600
2016-08-18,1.276700
2016-08-19,1.285700
2016-08-22,1.295000
2016-08-23,1.291000
2016-08-24,1.293000
2016-08-25,1.292600
2016-08-26,1.300000
2016-08-29,1.302200
2016-08-30,1.309600
2016-08-31,1.311600
2016-09-01,1.308600
2016-09-02,1.299000
2016-09-06,1.284700
2016-09-07,1.290000
2016-09-08,1.292800
2016-09-09,1.303700
2016-09-12,1.304900
2016-09-13,1.317000
2016-09-14,1.319700
2016-09-15,1.316000
2016-09-16,1.321400
2016-09-19,1.320700
2016-09-20,1.320900
2016-09-21,1.310700
2016-09-22,1.306200
2016-09-23,1.317100
2016-09-26,1.323700
2016-09-27,1.320300
2016-09-28,1.310900
2016-09-29,1.314900
2016-09-30,1.311700
2016-10-03,1.311000
2016-10-04,1.319400
2016-10-05,1.318200
2016-10-06,1.321300
2016-10-07,1.328500
2016-10-11,1.324100
2016-10-12,1.325900
2016-10-13,1.320500
2016-10-14,1.314500
2016-10-17,1.313000
2016-10-18,1.311900
2016-10-19,1.312700
2016-10-20,1.322200
2016-10-21,1.332700
2016-10-24,1.338600
2016-10-25,1.335200
2016-10-26,1.338200
2016-10-27,1.338700
2016-10-28,1.338400
2016-10-31,1.341100
2016-11-01,1.339300
2016-11-02,1.339500
2016-11-03,1.338300
2016-11-04,1.340300
2016-11-07,1.337200
2016-11-08,1.330500
2016-11-09,1.337800
2016-11-10,1.348300
2016-11-14,1.355100
2016-11-15,1.344700
2016-11-16,1.344100
2016-11-17,1.350700
2016-11-18,1.351300
2016-11-21,1.341300
2016-11-22,1.345300
2016-11-23,1.349600
2016-11-24,1.349100
2016-11-25,1.352700
2016-11-28,1.342100
2016-11-29,1.343700
2016-11-30,1.342900
2016-12-01,1.331700
2016-12-02,1.328300
2016-12-05,1.327600
2016-12-06,1.328400
2016-12-07,1.323700
2016-12-08,1.319100
2016-12-09,1.318000
2016-12-12,1.313400
2016-12-13,1.313300
2016-12-14,1.327400
2016-12-15,1.334700
2016-12-16,1.334400
2016-12-19,1.341700
2016-12-20,1.336700
2016-12-21,1.340700
2016-12-22,1.349700
2016-12-23,1.353500
2016-12-28,1.355500
2016-12-29,1.350800
2016-12-30,1.342700
2017-01-03,1.343500
2017-01-04,1.331500
2017-01-05,1.324400
2017-01-06,1.321400
2017-01-09,1.324000
2017-01-10,1.321300
2017-01-11,1.325000
2017-01-12,1.310600
2017-01-13,1.314100
2017-01-16,1.315200
2017-01-17,1.305700
2017-01-18,1.309900
2017-01-19,1.330300
2017-01-20,1.335600
2017-01-23,1.329100
2017-01-24,1.317400
2017-01-25,1.308800
2017-01-26,1.310300
2017-01-27,1.312300
2017-01-30,1.311400
2017-01-31,1.303000
2017-02-01,1.307400
2017-02-02,1.301600
2017-02-03,1.301600
2017-02-06,1.309900
2017-02-07,1.316700
2017-02-08,1.315700
2017-02-09,1.312700
2017-02-10,1.308400
2017-02-13,1.308200
2017-02-14,1.307000
2017-02-15,1.308800
2017-02-16,1.305500
2017-02-17,1.310200
2017-02-21,1.314800
2017-02-22,1.318100
2017-02-23,1.311000
2017-02-24,1.309500
2017-02-27,1.311800
2017-02-28,1.324900
2017-03-01,1.333800
2017-03-02,1.338700
2017-03-03,1.340500
2017-03-06,1.340400
2017-03-07,1.341700
2017-03-08,1.347500
2017-03-09,1.351300
2017-03-10,1.346400
2017-03-13,1.344700
2017-03-14,1.348400
2017-03-15,1.342800
2017-03-16,1.331900
2017-03-17,1.333700
2017-03-20,1.335800
2017-03-21,1.331700
2017-03-22,1.336000
2017-03-23,1.333600
2017-03-24,1.337400
2017-03-27,1.337300
2017-03-28,1.337400
2017-03-29,1.336400
2017-03-30,1.330400
2017-03-31,1.331000
2017-04-03,1.338400
2017-04-04,1.342500
2017-04-05,1.340900
2017-04-06,1.341800
2017-04-07,1.339500
2017-04-10,1.334900
2017-04-11,1.333200
2017-04-12,1.330000
2017-04-13,1.327500
2017-04-17,1.328900
2017-04-18,1.337700
2017-04-19,1.346000
2017-04-20,1.348200
2017-04-21,1.350600
2017-04-24,1.349200
2017-04-25,1.359200
2017-04-26,1.359300
2017-04-27,1.362400
2017-04-28,1.366200
2017-05-01,1.366000
2017-05-02,1.372000
2017-05-03,1.371400
2017-05-04,1.374300
2017-05-05,1.371200
2017-05-08,1.370500
2017-05-09,1.372800
2017-05-10,1.367200
2017-05-11,1.370700
2017-05-12,1.371400
2017-05-15,1.364100
2017-05-16,1.359600
2017-05-17,1.361400
2017-05-18,1.361100
2017-05-19,1.354400
2017-05-23,1.349000
2017-05-24,1.346000
2017-05-25,1.345300
2017-05-26,1.345600
2017-05-29,1.344600
2017-05-30,1.346900
2017-05-31,1.350000
2017-06-01,1.350000
2017-06-02,1.350400
2017-06-05,1.348300
2017-06-06,1.346100
2017-06-07,1.349200
2017-06-08,1.350300
2017-06-09,1.345300
2017-06-12,1.341500
2017-06-13,1.323800
2017-06-14,1.320900
2017-06-15,1.328300
2017-06-16,1.323200
2017-06-19,1.322000
2017-06-20,1.326700
2017-06-21,1.331000
2017-06-22,1.324100
2017-06-23,1.326800
2017-06-26,1.323800
2017-06-27,1.318800
2017-06-28,1.306000
2017-06-29,1.301500
2017-06-30,1.297700
2017-07-04,1.294100
2017-07-05,1.298200
2017-07-06,1.294600
2017-07-07,1.288700
2017-07-10,1.288800
2017-07-11,1.292000
2017-07-12,1.279400
2017-07-13,1.274300
2017-07-14,1.267200
2017-07-17,1.266900
2017-07-18,1.262800
2017-07-19,1.259500
2017-07-20,1.258500
2017-07-21,1.254900
2017-07-24,1.251200
2017-07-25,1.250700
2017-07-26,1.250500
2017-07-27,1.252000
2017-07-28,1.244700
2017-07-31,1.248500
2017-08-01,1.251400
2017-08-02,1.256000
2017-08-03,1.257800
2017-08-04,1.263800
2017-08-08,1.267200
2017-08-09,1.270500
2017-08-10,1.271100
2017-08-11,1.268500
2017-08-14,1.270500
2017-08-15,1.275500
2017-08-16,1.269900
2017-08-17,1.264700
2017-08-18,1.258600
2017-08-21,1.257500
2017-08-22,1.255200
2017-08-23,1.256400
2017-08-24,1.252900
2017-08-25,1.249200
2017-08-28,1.248200
2017-08-29,1.251500
2017-08-30,1.260500
2017-08-31,1.253600
2017-09-01,1.239000
2017-09-05,1.237100
2017-09-06,1.226400
2017-09-07,1.214800
2017-09-08,1.213200
2017-09-11,1.212800
2017-09-12,1.215900
2017-09-13,1.218700
2017-09-14,1.219800
2017-09-15,1.218200
2017-09-18,1.223800
2017-09-19,1.227700
2017-09-20,1.227300
2017-09-21,1.233900
2017-09-22,1.231700
2017-09-25,1.234100
2017-09-26,1.237000
2017-09-27,1.241200
2017-09-28,1.245000
2017-09-29,1.248000
2017-10-02,1.250500
2017-10-03,1.250000
2017-10-04,1.247900
2017-10-05,1.254800
2017-10-06,1.254900
2017-10-10,1.250100
2017-10-11,1.249800
2017-10-12,1.247200
2017-10-13,1.248700
2017-10-16,1.252900
2017-10-17,1.254800
2017-10-18,1.248600
2017-10-19,1.247800
2017-10-20,1.260100
2017-10-23,1.264400
2017-10-24,1.266600
2017-10-25,1.277100
2017-10-26,1.283100
2017-10-27,1.287400
2017-10-30,1.283700
2017-10-31,1.289300
2017-11-01,1.288500
2017-11-02,1.282200
2017-11-03,1.276400
2017-11-06,1.274600
2017-11-07,1.278500
2017-11-08,1.272900
2017-11-09,1.269200
2017-11-10,1.268300
2017-11-14,1.273300
2017-11-15,1.277300
2017-11-16,1.274500
2017-11-17,1.278300
2017-11-20,1.279300
2017-11-21,1.277800
2017-11-22,1.272900
2017-11-23,1.271500
2017-11-24,1.270800
2017-11-27,1.273500
2017-11-28,1.280700
2017-11-29,1.285300
2017-11-30,1.288800
2017-12-01,1.272900
2017-12-04,1.269500
2017-12-05,1.268000
2017-12-06,1.275700
2017-12-07,1.284300
2017-12-08,1.286000
2017-12-11,1.285400
2017-12-12,1.287100
2017-12-13,1.285200
2017-12-14,1.280500
2017-12-15,1.283400
2017-12-18,1.286500
2017-12-19,1.288600
2017-12-20,1.284200
2017-12-21,1.273400
2017-12-22,1.275900
2017-12-27,1.264100
2017-12-28,1.258800
2017-12-29,1.254500
2018-01-02,1.251700
2018-01-03,1.253300
2018-01-04,1.251500
2018-01-05,1.240300
2018-01-08,1.242200
2018-01-09,1.245400
2018-01-10,1.249600
2018-01-11,1.253500
2018-01-12,1.250400
2018-01-15,1.242200
2018-01-16,1.241900
2018-01-17,1.242500
2018-01-18,1.244600
2018-01-19,1.245900
2018-01-22,1.245800
2018-01-23,1.245400
2018-01-24,1.234100
2018-01-25,1.232300
2018-01-26,1.232100
2018-01-29,1.233500
2018-01-30,1.232800
2018-01-31,1.229300
2018-02-01,1.228800
2018-02-02,1.238000
2018-02-05,1.248300
2018-02-06,1.253000
2018-02-07,1.254600
2018-02-08,1.258500
2018-02-09,1.260900
2018-02-12,1.260300
2018-02-13,1.260000
2018-02-14,1.256200
2018-02-15,1.250700
2018-02-16,1.254000
2018-02-20,1.262200
2018-02-21,1.267100
2018-02-22,1.270900
2018-02-23,1.266800
2018-02-26,1.268600
2018-02-27,1.274000
2018-02-28,1.280900
2018-03-01,1.285100
2018-03-02,1.289100
2018-03-05,1.297700
2018-03-06,1.289800
2018-03-07,1.294700
2018-03-08,1.292700
2018-03-09,1.284000
2018-03-12,1.283000
2018-03-13,1.291200
2018-03-14,1.294400
2018-03-15,1.303200
2018-03-16,1.308800
2018-03-19,1.307900
2018-03-20,1.307700
2018-03-21,1.295800
2018-03-22,1.290800
2018-03-23,1.285600
2018-03-26,1.288600
2018-03-27,1.286900
2018-03-28,1.290200
2018-03-29,1.289400
2018-04-02,1.290800
2018-04-03,1.281200
2018-04-04,1.280900
2018-04-05,1.277600
2018-04-06,1.276400
2018-04-09,1.272900
2018-04-10,1.261800
2018-04-11,1.258400
2018-04-12,1.259600
2018-04-13,1.259700
2018-04-16,1.257900
2018-04-17,1.255200
2018-04-18,1.261400
2018-04-19,1.263300
2018-04-20,1.272800
2018-04-23,1.283300
2018-04-24,1.282800
2018-04-25,1.286900
2018-04-26,1.286200
2018-04-27,1.285700
2018-04-30,1.283600
2018-05-01,1.286700
2018-05-02,1.285100
2018-05-03,1.286200
2018-05-04,1.286100
2018-05-07,1.286400
2018-05-08,1.296300
2018-05-09,1.285600
2018-05-10,1.277500
2018-05-11,1.277900
2018-05-14,1.277500
2018-05-15,1.287600
2018-05-16,1.280900
2018-05-17,1.280100
2018-05-18,1.288000
2018-05-22,1.278600
2018-05-23,1.287600
2018-05-24,1.289100
2018-05-25,1.297400
2018-05-28,1.300100
2018-05-29,1.302000
2018-05-30,1.289700
2018-05-31,1.294800
2018-06-01,1.296400
2018-06-04,1.292800
2018-06-05,1.299300
2018-06-06,1.291300
2018-06-07,1.297200
2018-06-08,1.296200
2018-06-11,1.299300
2018-06-12,1.300400
2018-06-13,1.298800
2018-06-14,1.305200
2018-06-15,1.317700
2018-06-18,1.320800
2018-06-19,1.327600
2018-06-20,1.330100
2018-06-21,1.331000
2018-06-22,1.330800
2018-06-25,1.330300
2018-06-26,1.330600
2018-06-27,1.330700
2018-06-28,1.326700
2018-06-29,1.316800
2018-07-03,1.315400
2018-07-04,1.314300
2018-07-05,1.312900
2018-07-06,1.310500
2018-07-09,1.309700
2018-07-10,1.312500
2018-07-11,1.315100
2018-07-12,1.316600
2018-07-13,1.317100
2018-07-16,1.313700
2018-07-17,1.318700
2018-07-18,1.320400
2018-07-19,1.325500
2018-07-20,1.314200
2018-07-23,1.315600
2018-07-24,1.315700
2018-07-25,1.308800
2018-07-26,1.306500
2018-07-27,1.306200
2018-07-30,1.302100
2018-07-31,1.301700
2018-08-01,1.300200
2018-08-02,1.301400
2018-08-03,1.298300
2018-08-07,1.302300
2018-08-08,1.305200
2018-08-09,1.304000
2018-08-10,1.311300
2018-08-13,1.313600
2018-08-14,1.308700
2018-08-15,1.313800
2018-08-16,1.315200
2018-08-17,1.308100
2018-08-20,1.306500
2018-08-21,1.303600
2018-08-22,1.301600
2018-08-23,1.306300
2018-08-24,1.303600
2018-08-27,1.298600
2018-08-28,1.291700
2018-08-29,1.293100
2018-08-30,1.298000
2018-08-31,1.305500
2018-09-04,1.318200
2018-09-05,1.318500
2018-09-06,1.318800
2018-09-07,1.316400
2018-09-10,1.316300
2018-09-11,1.314100
2018-09-12,1.301400
2018-09-13,1.299700
2018-09-14,1.303300
2018-09-17,1.301900
2018-09-18,1.299200
2018-09-19,1.294700
2018-09-20,1.290500
2018-09-21,1.291600
2018-09-24,1.293500
2018-09-25,1.294800
2018-09-26,1.297500
2018-09-27,1.304500
2018-09-28,1.294500
2018-10-01,1.280300
2018-10-02,1.281700
2018-10-03,1.283200
2018-10-04,1.290000
2018-10-05,1.293600
2018-10-09,1.296500
2018-10-10,1.299200
2018-10-11,1.303800
2018-10-12,1.303100
2018-10-15,1.299300
2018-10-16,1.293800
2018-10-17,1.299400
2018-10-18,1.305700
2018-10-19,1.310400
2018-10-22,1.310500
2018-10-23,1.309800
2018-10-24,1.302900
2018-10-25,1.307600
2018-10-26,1.310800
2018-10-29,1.311900
2018-10-30,1.313300
2018-10-31,1.314200
2018-11-01,1.308800
2018-11-02,1.310500
2018-11-05,1.309600
2018-11-06,1.313000
2018-11-07,1.309600
2018-11-08,1.311400
2018-11-09,1.320600
2018-11-13,1.324100
2018-11-14,1.323500
2018-11-15,1.320200
2018-11-16,1.315400
2018-11-19,1.318200
2018-11-20,1.325900
2018-11-21,1.327000
2018-11-22,1.320500
2018-11-23,1.322800
2018-11-26,1.323000
2018-11-27,1.328900
2018-11-28,1.330200
2018-11-29,1.327500
2018-11-30,1.330100
2018-12-03,1.319100
2018-12-04,1.321900
2018-12-05,1.335300
2018-12-06,1.340400
2018-12-07,1.329900
2018-12-10,1.337900
2018-12-11,1.340200
2018-12-12,1.334600
2018-12-13,1.335900
2018-12-14,1.337900
2018-12-17,1.339900
2018-12-18,1.345400
2018-12-19,1.345000
2018-12-20,1.349500
2018-12-21,1.356600
2018-12-24,1.358900
2018-12-27,1.364100
2018-12-28,1.363800
2018-12-31,1.364200
2019-01-02,1.360000
2019-01-03,1.350100
2019-01-04,1.341000
2019-01-07,1.331300
2019-01-08,1.329300
2019-01-09,1.322100
2019-01-10,1.323400
2019-01-11,1.325900
2019-01-14,1.326900
2019-01-15,1.326600
2019-01-16,1.324800
2019-01-17,1.329400
2019-01-18,1.326000
2019-01-21,1.329700
2019-01-22,1.334000
2019-01-23,1.334800
2019-01-24,1.335100
2019-01-25,1.325600
2019-01-28,1.326000
2019-01-29,1.326600
2019-01-30,1.319200
2019-01-31,1.314400
2019-02-01,1.309500
2019-02-04,1.312700
2019-02-05,1.313400
2019-02-06,1.319000
2019-02-07,1.328500
2019-02-08,1.327000
2019-02-11,1.329400
2019-02-12,1.324800
2019-02-13,1.324000
2019-02-14,1.329800
2019-02-15,1.326600
2019-02-19,1.323800
2019-02-20,1.316900
2019-02-21,1.319600
2019-02-22,1.317300
2019-02-25,1.317400
2019-02-26,1.319500
2019-02-27,1.314500
2019-02-28,1.316900
2019-03-01,1.326000
2019-03-04,1.331700
2019-03-05,1.334500
2019-03-06,1.342000
2019-03-07,1.343800
2019-03-08,1.342200
2019-03-11,1.341400
2019-03-12,1.337800
2019-03-13,1.332600
2019-03-14,1.332700
2019-03-15,1.334200
2019-03-18,1.334500
2019-03-19,1.329200
2019-03-20,1.331700
2019-03-21,1.336600
2019-03-22,1.341100
2019-03-25,1.342000
2019-03-26,1.338600
2019-03-27,1.341400
2019-03-28,1.342900
2019-03-29,1.336300
2019-04-01,1.333700
2019-04-02,1.334400
2019-04-03,1.332400
2019-04-04,1.335700
2019-04-05,1.338600
2019-04-08,1.332500
2019-04-09,1.331600
2019-04-10,1.332600
2019-04-11,1.337800
2019-04-12,1.332900
2019-04-15,1.335400
2019-04-16,1.336100
2019-04-17,1.333200
2019-04-18,1.338200
2019-04-22,1.335300
2019-04-23,1.342100
2019-04-24,1.347500
2019-04-25,1.349300
2019-04-26,1.346000
2019-04-29,1.345600
2019-04-30,1.342300
2019-05-01,1.341600
2019-05-02,1.346200
2019-05-03,1.342900
2019-05-06,1.345600
2019-05-07,1.347600
2019-05-08,1.346600
2019-05-09,1.348300
2019-05-10,1.341800
2019-05-13,1.345700
2019-05-14,1.346900
2019-05-15,1.345100
2019-05-16,1.343900
2019-05-17,1.346800
2019-05-21,1.341300
2019-05-22,1.341000
2019-05-23,1.347800
2019-05-24,1.344700
2019-05-27,1.344200
2019-05-28,1.347700
2019-05-29,1.351400
2019-05-30,1.350100
2019-05-31,1.352700
2019-06-03,1.347000
2019-06-04,1.341400
2019-06-05,1.340100
2019-06-06,1.337800
2019-06-07,1.328300
2019-06-10,1.326700
2019-06-11,1.327800
2019-06-12,1.330300
2019-06-13,1.332400
2019-06-14,1.338500
2019-06-17,1.340700
2019-06-18,1.339400
2019-06-19,1.334300
2019-06-20,1.319100
2019-06-21,1.321200
2019-06-24,1.319400
2019-06-25,1.317400
2019-06-26,1.313000
2019-06-27,1.311100
2019-06-28,1.308700
2019-07-02,1.311400
2019-07-03,1.307300
2019-07-04,1.305900
2019-07-05,1.309900
2019-07-08,1.308100
2019-07-09,1.312700
2019-07-10,1.309200
2019-07-11,1.307100
2019-07-12,1.303800
2019-07-15,1.303900
2019-07-16,1.305200
2019-07-17,1.305300
2019-07-18,1.306900
2019-07-19,1.307100
2019-07-22,1.310300
2019-07-23,1.314200
2019-07-24,1.313700
2019-07-25,1.314600
2019-07-26,1.318200
2019-07-29,1.315900
2019-07-30,1.316800
2019-07-31,1.314800
2019-08-01,1.321700
2019-08-02,1.322500
2019-08-06,1.325300
2019-08-07,1.332200
2019-08-08,1.325700
2019-08-09,1.322100
2019-08-12,1.323400
2019-08-13,1.323600
2019-08-14,1.331100
2019-08-15,1.332500
2019-08-16,1.328600
2019-08-19,1.329800
2019-08-20,1.332300
2019-08-21,1.327800
2019-08-22,1.329300
2019-08-23,1.331000
2019-08-26,1.327900
2019-08-27,1.326700
2019-08-28,1.330100
2019-08-29,1.329600
2019-08-30,1.329500
2019-09-03,1.334300
2019-09-04,1.326300
2019-09-05,1.322800
2019-09-06,1.317400
2019-09-09,1.315500
2019-09-10,1.315300
2019-09-11,1.318100
2019-09-12,1.320500
2019-09-13,1.325700
2019-09-16,1.324800
2019-09-17,1.325700
2019-09-18,1.327100
2019-09-19,1.325900
2019-09-20,1.327500
2019-09-23,1.327000
2019-09-24,1.324900
2019-09-25,1.327000
2019-09-26,1.326000
2019-09-27,1.324900
2019-09-30,1.324300
2019-10-01,1.324400
2019-10-02,1.329400
2019-10-03,1.333000
2019-10-04,1.331700
2019-10-07,1.330600
2019-10-08,1.332300
2019-10-09,1.332400
2019-10-10,1.329400
2019-10-11,1.319800
2019-10-15,1.321100
2019-10-16,1.320100
2019-10-17,1.314300
2019-10-18,1.313200
2019-10-21,1.309600
2019-10-22,1.309400
2019-10-23,1.308600
2019-10-24,1.307500
2019-10-25,1.306400
2019-10-28,1.305600
2019-10-29,1.307500
2019-10-30,1.315200
2019-10-31,1.316000
2019-11-01,1.315700
2019-11-04,1.314800
2019-11-05,1.315300
2019-11-06,1.317900
2019-11-07,1.317600
2019-11-08,1.322300
2019-11-12,1.322800
2019-11-13,1.324900
2019-11-14,1.325800
2019-11-15,1.323100
2019-11-18,1.321400
2019-11-19,1.323700
2019-11-20,1.330400
2019-11-21,1.328500
2019-11-22,1.328700
2019-11-25,1.330700
2019-11-26,1.328800
2019-11-27,1.327800
2019-11-28,1.328500
2019-11-29,1.328900
2019-12-02,1.329700
2019-12-03,1.330200
2019-12-04,1.322300
2019-12-05,1.317400
2019-12-06,1.325500
2019-12-09,1.323500
2019-12-10,1.323300
2019-12-11,1.320100
2019-12-12,1.318200
2019-12-13,1.318300
2019-12-16,1.314200
2019-12-17,1.316000
2019-12-18,1.311900
2019-12-19,1.312200
2019-12-20,1.316400
2019-12-23,1.316000
2019-12-24,1.315700
2019-12-27,1.307800
2019-12-30,1.305900
2019-12-31,1.298800
2020-01-02,1.299200
2020-01-03,1.298800
2020-01-06,1.297000
2020-01-07,1.300900
2020-01-08,1.302600
2020-01-09,1.307900
2020-01-10,1.305100
2020-01-13,1.304800
2020-01-14,1.306200
2020-01-15,1.305000
2020-01-16,1.304500
2020-01-17,1.306200
2020-01-20,1.305300
2020-01-21,1.306700
2020-01-22,1.311600
2020-01-23,1.314300
2020-01-24,1.314000
2020-01-27,1.318200
2020-01-28,1.317900
2020-01-29,1.319600
2020-01-30,1.321700
2020-01-31,1.323300
2020-02-03,1.327500
2020-02-04,1.327800
2020-02-05,1.328900
2020-02-06,1.329000
2020-02-07,1.330500
2020-02-10,1.331900
2020-02-11,1.329200
2020-02-12,1.325400
2020-02-13,1.325600
2020-02-14,1.324900
2020-02-18,1.325800
2020-02-19,1.323100
2020-02-20,1.325400
2020-02-21,1.322400
2020-02-24,1.327900
2020-02-25,1.328100
2020-02-26,1.330700
2020-02-27,1.336100
2020-02-28,1.342900
2020-03-02,1.335600
2020-03-03,1.336300
2020-03-04,1.339200
2020-03-05,1.341500
2020-03-06,1.342100
2020-03-09,1.359800
2020-03-10,1.373100
2020-03-11,1.374500
2020-03-12,1.382000
2020-03-13,1.390100
2020-03-16,1.396400
2020-03-17,1.417500
2020-03-18,1.449600
2020-03-19,1.449500
2020-03-20,1.433200
2020-03-23,1.448200
2020-03-24,1.449100
2020-03-25,1.430200
2020-03-26,1.407700
2020-03-27,1.405600
2020-03-30,1.415600
2020-03-31,1.418700
2020-04-01,1.421700
2020-04-02,1.417900
2020-04-03,1.414200
2020-04-06,1.412700
2020-04-07,1.398600
2020-04-08,1.403400
2020-04-09,1.398500
2020-04-13,1.393600
2020-04-14,1.390400
2020-04-15,1.408600
2020-04-16,1.412200
2020-04-17,1.403700
2020-04-20,1.408600
2020-04-21,1.420300
2020-04-22,1.415500
2020-04-23,1.406300
2020-04-24,1.409000
2020-04-27,1.405300
2020-04-28,1.397800
2020-04-29,1.392200
2020-04-30,1.391000
2020-05-01,1.406600
2020-05-04,1.408500
2020-05-05,1.403200
2020-05-06,1.412400
2020-05-07,1.401500
2020-05-08,1.393400
2020-05-11,1.401200
2020-05-12,1.401500
2020-05-13,1.407300
2020-05-14,1.409000
2020-05-15,1.409400
2020-05-19,1.389300
2020-05-20,1.389200
2020-05-21,1.393500
2020-05-22,1.401500
2020-05-25,1.398400
2020-05-26,1.380400
2020-05-27,1.378000
2020-05-28,1.376400
2020-05-29,1.378700
2020-06-01,1.363000
2020-06-02,1.351500
2020-06-03,1.350400
2020-06-04,1.350800
2020-06-05,1.342900
2020-06-08,1.338300
2020-06-09,1.342300
2020-06-10,1.339000
2020-06-11,1.355300
2020-06-12,1.359600
2020-06-15,1.360400
2020-06-16,1.355800
2020-06-17,1.355500
2020-06-18,1.358900
2020-06-19,1.358700
2020-06-22,1.354500
2020-06-23,1.351600
2020-06-24,1.359100
2020-06-25,1.364500
2020-06-26,1.367600
2020-06-29,1.368200
2020-06-30,1.362800
2020-07-02,1.358600
2020-07-03,1.356500
2020-07-06,1.354300
2020-07-07,1.358300
2020-07-08,1.353800
2020-07-09,1.355500
2020-07-10,1.359400
2020-07-13,1.356700
2020-07-14,1.361600
2020-07-15,1.353400
2020-07-16,1.354300
2020-07-17,1.357400
2020-07-20,1.354300
2020-07-21,1.344600
2020-07-22,1.342000
2020-07-23,1.339200
2020-07-24,1.342100
2020-07-27,1.337800
2020-07-28,1.337300
2020-07-29,1.336000
2020-07-30,1.343200
2020-07-31,1.340400
2020-08-04,1.337200
2020-08-05,1.326200
2020-08-06,1.329200
2020-08-07,1.337700
2020-08-10,1.335400
2020-08-11,1.329100
2020-08-12,1.325400
2020-08-13,1.321700
2020-08-14,1.325000
2020-08-17,1.320700
2020-08-18,1.317000
2020-08-19,1.317100
2020-08-20,1.319500
2020-08-21,1.320500
2020-08-24,1.320700
2020-08-25,1.319400
2020-08-26,1.315500
2020-08-27,1.312900
2020-08-28,1.309700
2020-08-31,1.304200
2020-09-01,1.305500
2020-09-02,1.306700
2020-09-03,1.312300
2020-09-04,1.308900
2020-09-08,1.319100
2020-09-09,1.317300
2020-09-10,1.316200
2020-09-11,1.318600
2020-09-14,1.317500
2020-09-15,1.317600
2020-09-16,1.316800
2020-09-17,1.320000
2020-09-18,1.318600
2020-09-21,1.329300
2020-09-22,1.331000
2020-09-23,1.335800
2020-09-24,1.337400
2020-09-25,1.339600
2020-09-28,1.337800
2020-09-29,1.339100
2020-09-30,1.333900
2020-10-01,1.329200
2020-10-02,1.331000
2020-10-05,1.326900
2020-10-06,1.327200
2020-10-07,1.327500
2020-10-08,1.322000
2020-10-09,1.313600
2020-10-13,1.313300
2020-10-14,1.313900
2020-10-15,1.323000
2020-10-16,1.319200
2020-10-19,1.316500
2020-10-20,1.313800
2020-10-21,1.312200
2020-10-22,1.314200
2020-10-23,1.314000
2020-10-26,1.320100
2020-10-27,1.316400
2020-10-28,1.330200
2020-10-29,1.334900
2020-10-30,1.331800
2020-11-02,1.325700
2020-11-03,1.314500
2020-11-04,1.313800
2020-11-05,1.305100
2020-11-06,1.303900
2020-11-09,1.297000
2020-11-10,1.301700
2020-11-12,1.312300
2020-11-13,1.314700
2020-11-16,1.308500
2020-11-17,1.309400
2020-11-18,1.306300
2020-11-19,1.308300
2020-11-20,1.307100
2020-11-23,1.308200
2020-11-24,1.303300
2020-11-25,1.300300
2020-11-26,1.301300
2020-11-27,1.298500
2020-11-30,1.296500
2020-12-01,1.295200
2020-12-02,1.293400
2020-12-03,1.288000
2020-12-04,1.280100
2020-12-07,1.280100
2020-12-08,1.280800
2020-12-09,1.280300
2020-12-10,1.273400
2020-12-11,1.276900
2020-12-14,1.275700
2020-12-15,1.272200
2020-12-16,1.275300
2020-12-17,1.271800
2020-12-18,1.277500
2020-12-21,1.284900
2020-12-22,1.290800
2020-12-23,1.285600
2020-12-24,1.283500
2020-12-29,1.280600
2020-12-30,1.276900
2020-12-31,1.273200
2021-01-04,1.275100
2021-01-05,1.270700
2021-01-06,1.268500
2021-01-07,1.270700
2021-01-08,1.270500
2021-01-11,1.278800
2021-01-12,1.274600
2021-01-13,1.271000
2021-01-14,1.265400
2021-01-15,1.272700
2021-01-18,1.276200
2021-01-19,1.273500
2021-01-20,1.265600
2021-01-21,1.262700
2021-01-22,1.271600
2021-01-25,1.273800
2021-01-26,1.270200
2021-01-27,1.277500
2021-01-28,1.281000
2021-01-29,1.278000
2021-02-01,1.282400
2021-02-02,1.281800
2021-02-03,1.278300
2021-02-04,1.282800
2021-02-05,1.277700
2021-02-08,1.275300
2021-02-09,1.271900
2021-02-10,1.268900
2021-02-11,1.268600
2021-02-12,1.271100
2021-02-16,1.268400
2021-02-17,1.271200
2021-02-18,1.269600
2021-02-19,1.261400
2021-02-22,1.261300
2021-02-23,1.260300
2021-02-24,1.254800
2021-02-25,1.253000
2021-02-26,1.268500
2021-03-01,1.266100
2021-03-02,1.262600
2021-03-03,1.263100
2021-03-04,1.263700
2021-03-05,1.266800
2021-03-08,1.266000
2021-03-09,1.263500
2021-03-10,1.263700
2021-03-11,1.256100
2021-03-12,1.249300
2021-03-15,1.248000
2021-03-16,1.245500
2021-03-17,1.246500
2021-03-18,1.245800
2021-03-19,1.250600
2021-03-22,1.251300
2021-03-23,1.256200
2021-03-24,1.256200
2021-03-25,1.260600
2021-03-26,1.258000
2021-03-29,1.259400
2021-03-30,1.263100
2021-03-31,1.257500
2021-04-01,1.256500
2021-04-05,1.252500
2021-04-06,1.255900
2021-04-07,1.261700
2021-04-08,1.257900
2021-04-09,1.254400
2021-04-12,1.255300
2021-04-13,1.255400
2021-04-14,1.253300
2021-04-15,1.253000
2021-04-16,1.250300
